127.0.0.1 - - [27/Jan/2016:13:54:58 +0530] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [27/Jan/2016:15:54:43 +0530] "GET /Demo/topbar.html HTTP/1.1" 200 1512
0:0:0:0:0:0:0:1 - - [27/Jan/2016:15:54:49 +0530] "GET /Demo/topbar.html HTTP/1.1" 200 1513
0:0:0:0:0:0:0:1 - - [27/Jan/2016:15:58:02 +0530] "GET /Demo/topbar.html HTTP/1.1" 200 1533
0:0:0:0:0:0:0:1 - - [27/Jan/2016:15:58:02 +0530] "GET /Demo/myStyle.css HTTP/1.1" 200 23
0:0:0:0:0:0:0:1 - - [27/Jan/2016:15:58:34 +0530] "GET /Demo/topbar.html HTTP/1.1" 200 1534
0:0:0:0:0:0:0:1 - - [27/Jan/2016:15:58:34 +0530] "GET /Demo/myStyle.css HTTP/1.1" 200 24
0:0:0:0:0:0:0:1 - - [27/Jan/2016:16:56:14 +0530] "GET /Demo/topbar.html HTTP/1.1" 200 1321
0:0:0:0:0:0:0:1 - - [27/Jan/2016:16:56:14 +0530] "GET /Demo/myStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Jan/2016:16:56:58 +0530] "GET /Demo/topbar.html HTTP/1.1" 200 1365
0:0:0:0:0:0:0:1 - - [27/Jan/2016:16:56:58 +0530] "GET /Demo/myStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Jan/2016:16:57:28 +0530] "GET /Demo/topbar.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Jan/2016:16:57:28 +0530] "GET /Demo/myStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Jan/2016:16:58:44 +0530] "GET /Demo/topbar.html HTTP/1.1" 200 2141
0:0:0:0:0:0:0:1 - - [27/Jan/2016:17:00:13 +0530] "GET /Demo/topbar.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Jan/2016:17:06:32 +0530] "GET /Demo/topbar.html HTTP/1.1" 200 2585
0:0:0:0:0:0:0:1 - - [27/Jan/2016:17:06:32 +0530] "GET /Demo/css/animations.css HTTP/1.1" 404 1040
0:0:0:0:0:0:0:1 - - [27/Jan/2016:17:06:32 +0530] "GET /Demo/css/bootstrap.min.css HTTP/1.1" 404 1046
0:0:0:0:0:0:0:1 - - [27/Jan/2016:17:06:32 +0530] "GET /Demo/css/custom.css HTTP/1.1" 404 1032
0:0:0:0:0:0:0:1 - - [27/Jan/2016:17:08:22 +0530] "GET /Demo/topbar.html HTTP/1.1" 200 2633
0:0:0:0:0:0:0:1 - - [27/Jan/2016:17:08:22 +0530] "GET /Demo/css/custom.css HTTP/1.1" 404 1032
0:0:0:0:0:0:0:1 - - [27/Jan/2016:17:08:22 +0530] "GET /Demo/css/animations.css HTTP/1.1" 404 1040
0:0:0:0:0:0:0:1 - - [27/Jan/2016:17:09:09 +0530] "GET /Demo/topbar.html HTTP/1.1" 200 1534
0:0:0:0:0:0:0:1 - - [27/Jan/2016:17:09:09 +0530] "GET /Demo/myStyle.css HTTP/1.1" 304 -
